Date,Omega,Alpha,Beta,d,Mu
2015-06-15,1.1689557507435369,0.08253967186484688,0.916460334005613,8.918209836633121,0.6039111187846625
2015-06-16,1.174994802324519,0.08261703495250966,0.9163829601155593,8.949237665571749,0.6021171071918238
2015-06-17,1.1670320635148854,0.08245593279227097,0.9165440621509556,8.940111042743744,0.5980969254399853
2015-06-18,1.166031181037638,0.08250565082861833,0.9164943519610564,8.951483739839011,0.5974558684480237
2015-06-19,1.1653179783273522,0.08256519815653843,0.9164348036865273,8.923261954821816,0.5925084544468842
2015-06-22,1.164711615360434,0.08240105252104869,0.9165989580292248,8.887840451161477,0.5908355521665387
2015-06-23,1.1686870197965717,0.08213781686478426,0.9168621831470222,8.828869802349857,0.6024417759295909
2015-06-24,1.1642057862175734,0.08200755014302064,0.9169924574905437,8.81046802342332,0.6088055731162311
2015-06-25,1.157196492429274,0.08153750120107935,0.9174625089693919,8.775225355747997,0.6097877616864045
2015-06-26,1.1521805769470252,0.08152030035434675,0.9174797035024564,8.761618951603934,0.6148587284543415
2015-06-29,1.1478991780302195,0.08119123198081404,0.9178087746245739,8.73578539017042,0.6135718490985657
2015-06-30,1.1747648303337301,0.08186672704852184,0.9171333062178594,8.652830590900008,0.6098494315391337
2015-07-01,1.17104158788908,0.08167329346315814,0.9173267083438844,8.61880924667891,0.6049653636759874
2015-07-02,1.1750559946454384,0.08167811602036817,0.9173218868338595,8.646998999998079,0.6045228464616293
2015-07-03,1.1802907559472637,0.08209610948400804,0.9169038910873221,8.643286777920137,0.6067159654661267
2015-07-06,1.1732653514268943,0.08178810634623213,0.9172118968535258,8.643200230904908,0.6069638476779056
2015-07-07,1.1821557305661112,0.08219927491251006,0.9168007353711826,8.682499565968438,0.6054859178587589
2015-07-08,1.1830746140365498,0.08228836656468892,0.9167116512269665,8.71051734780766,0.604657893724845
2015-07-09,1.1812846253347256,0.08215665495359101,0.9168433577781281,8.689015377342567,0.6021023452972071
2015-07-10,1.1848170603329438,0.08225476276685245,0.9167452388991496,8.710171721686635,0.6058923698122767
2015-07-13,1.1909975390548766,0.08265987701448314,0.9163401355814955,8.758541533007197,0.608924475399796
2015-07-14,1.1909966144113995,0.08266778478514114,0.9163322278084997,8.75854352030064,0.6089304510807751
2015-07-15,1.1868866103415012,0.08252997664780005,0.9164700354900527,8.758236282739885,0.6140328160474385
2015-07-16,1.1825024016485832,0.08233033641607979,0.9166696632835326,8.750478735725308,0.6153202648687777
2015-07-17,1.184231959188501,0.08244400580645181,0.9165559950667147,8.738947068566992,0.6125053762185699
2015-07-20,1.1777953384574975,0.08219760779546824,0.9168023870047054,8.754521299316584,0.6077146088264247
2015-07-21,1.1854945853366392,0.08220450225916139,0.916795490853715,8.754030581877744,0.6086295535392001
2015-07-22,1.2029611435759298,0.08329760030827948,0.9157024300861066,8.752883302030051,0.6093000250089992
2015-07-23,1.2010919289302582,0.08322709770049518,0.9157729195767619,8.751351646916662,0.6094097753041848
2015-07-24,1.2010916115474457,0.08321990775803899,0.9157801095171182,8.75135152484635,0.6094101415151223
2015-07-27,1.1989522871473017,0.0831679079845596,0.9158320980120714,8.754897032829035,0.6077974954014727
2015-07-28,1.192988384654523,0.08292374765657494,0.9160762793182915,8.786371268376323,0.602650691929367
2015-07-29,1.1899799066976384,0.08284337603214136,0.9161566361258989,8.806484025142774,0.6034435226071713
2015-07-30,1.1926504825394073,0.08291106013643623,0.9160889199424639,8.778434728362406,0.6061301333517366
2015-07-31,1.1927125614837635,0.08284601787583731,0.9161539884343787,8.753159256473026,0.6121070009410425
2015-08-03,1.2068928017625047,0.08329478448859257,0.9157052251453702,8.784067344557918,0.6185929934396754
2015-08-04,1.2194912676286023,0.08404151501388982,0.9149584949816248,8.750747220156146,0.6155949955260382
2015-08-05,1.21367608921834,0.08377076951302999,0.9152292299006235,8.767865630624987,0.6101916270651315
2015-08-06,1.2118804400643182,0.08365728405568655,0.9153427149735084,8.767960021027806,0.6095907828252292
2015-08-07,1.21375956820883,0.08376481841529226,0.9152351889997605,8.768106721025754,0.6073545424910473
2015-08-10,1.2137591775838301,0.08377366851266652,0.9152263389018223,8.768106342607785,0.6073542495222972
2015-08-11,1.2130571888340123,0.08374340459558123,0.9152565896868217,8.776303859204253,0.6089887609083758
2015-08-12,1.21290154265292,0.08378074678015111,0.9152192561567707,8.789966745825566,0.6068559762353167
2015-08-13,1.1983774136410255,0.08294045340802014,0.9160595476544713,8.791945178998414,0.5997513323209941
2015-08-14,1.1981701451550233,0.08286790165668419,0.9161321034035532,8.780337180559458,0.6041592799201018
2015-08-17,1.1993655416796332,0.08288634376345383,0.9161136686416268,8.776208160378378,0.6002196261567153
2015-08-18,1.199959543274836,0.08297119619817624,0.9160288091695232,8.778974291894396,0.5993892768872684
2015-08-19,1.2002413695754408,0.0830739966461449,0.9159260088454144,8.779150114952504,0.6006418001909842
2015-08-20,1.198468317942594,0.08304977711657935,0.915950223145414,8.799437956982024,0.5991035456169879
2015-08-21,1.192936833732815,0.08273692119186588,0.9162630802365508,8.83672164987382,0.5959883985467331
2015-08-24,1.195846586814073,0.08266831067131386,0.9163316905394737,8.837303918993975,0.5899451734461953
2015-08-25,1.2142003980624,0.08308589806352597,0.9159141090395532,8.803066875472593,0.589107229857898
2015-08-26,1.233558583443279,0.0839712276947502,0.9150287780356227,8.836530085168457,0.5948850917780728
2015-08-27,1.2307439990300006,0.08380648148128635,0.9151935145725032,8.801714298729218,0.5875903274054848
2015-08-28,1.2287743893328655,0.08367729960354266,0.915322702374143,8.826662089472489,0.5928400826610497
2015-08-31,1.226250687971237,0.08367463792761365,0.9153253621531829,8.80790110759489,0.5884601845436227
2015-09-01,1.2227303004836463,0.08347625375006339,0.9155237363164669,8.766455370957031,0.5945699461489223
2015-09-02,1.2165752040118476,0.0831725405049178,0.9158274662173596,8.785396223620744,0.6000764741653933
2015-09-03,1.2201332955152442,0.08321976529573051,0.9157802327035139,8.783956513770578,0.5997258295865936
2015-09-04,1.2377559243267455,0.08401395136394879,0.9149860541516899,8.753292754555602,0.6013169554450757
2015-09-07,1.2402936536170954,0.08405055922576943,0.9149494520259385,8.760572206023818,0.5961556354482741
2015-09-08,1.235838642703268,0.08378443444813076,0.9152155662479817,8.74720255794224,0.5979584005111979
2015-09-09,1.2375041179573427,0.08385791940762925,0.9151420998371476,8.749427106618413,0.5990976702030687
2015-09-10,1.2387979621462162,0.08382001005716092,0.9151799751080943,8.7192014042552,0.5952334778893642
2015-09-11,1.2345727831808437,0.08357379927318928,0.9154261842170897,8.740552552863393,0.5912248929991539
2015-09-14,1.2411398775156113,0.08378127593774824,0.9152187578490787,8.707815514334966,0.5851817323481278
2015-09-15,1.2402429060100406,0.0835974515891428,0.9154025496644345,8.694231832291566,0.5783498053060093
2015-09-16,1.2449552014831085,0.08374723877476746,0.9152527534094307,8.705167779045203,0.5773199649866145
2015-09-17,1.2475537447994314,0.08387563914597314,0.9151243667276525,8.697296497623679,0.5785097773739802
2015-09-18,1.245046709069671,0.08373236290032772,0.9152676420318157,8.697335969326293,0.5783468351771592
2015-09-21,1.2334034515045444,0.08316313256235926,0.9158368716318467,8.726621797024457,0.5759412966255779
2015-09-22,1.2314660276458265,0.08304082933908816,0.9159591785180874,8.727888103816559,0.575408307959965
2015-09-23,1.227456888872865,0.0828397175005411,0.9161602893827496,8.75964952179051,0.5742081633467327
2015-09-24,1.225472716245624,0.08272937699384594,0.9162706228389751,8.76321971657987,0.5702590290180675
2015-09-25,1.2255732295416624,0.08263439841888516,0.9163655926948918,8.74809202987924,0.563286325387915
2015-09-28,1.2246462239612692,0.0825504237116339,0.9164495794539402,8.783354526080306,0.565842134182098
2015-09-29,1.2282016355147949,0.08265140619815628,0.9163486103225846,8.773433495628591,0.5702301806132843
2015-09-30,1.2291997600055107,0.08255500329687769,0.9164450034514036,8.771843478358978,0.5752600495545711
2015-10-01,1.2324734272751936,0.08271533846918852,0.9162846682372607,8.771941029690497,0.5806155862531672
2015-10-02,1.232102069978789,0.08264686998146095,0.9163531543432644,8.759432924111385,0.5839556464545665
2015-10-05,1.232193644602233,0.0826125511391261,0.9163874718963814,8.759404731358737,0.5863125583341775
2015-10-06,1.2287250750798027,0.08242674285215458,0.9165732590642202,8.78329213763676,0.5921708271038678
2015-10-07,1.2272630983699242,0.08233135532426324,0.9166686421554154,8.775468424191127,0.5898537508582026
2015-10-08,1.228624734279402,0.08229209716506651,0.9167079165187575,8.76318599370184,0.5940787285827157
2015-10-09,1.2311952982257637,0.08230630969785806,0.9166937036998998,8.732582906409224,0.5881107310196952
2015-10-12,1.236576044032057,0.0823988262841316,0.9166011943887539,8.73133578236779,0.5926204936719776
2015-10-13,1.2414834135134494,0.08252938053980377,0.9164706253341108,8.692341857534757,0.5846509992493935
2015-10-14,1.256328086077762,0.08288546913557947,0.9161145202628964,8.707322279874159,0.5769738999071562
2015-10-15,1.2575488379276465,0.08303323859020238,0.9159667576178377,8.70594751114792,0.5728208934749995
2015-10-16,1.2562974771830437,0.08296177414134465,0.9160382164450576,8.712805859887652,0.5730417628322007
2015-10-19,1.2535704089401754,0.08281026111484087,0.9161897402255945,8.732533454532776,0.5757397802673221
2015-10-20,1.2568603683645483,0.08286337262347772,0.9161366298035192,8.717776537704239,0.572501171757027
2015-10-21,1.2600837542702652,0.08292352789046278,0.9160764756744255,8.731332456214153,0.5703447483017166
2015-10-22,1.2625698801904561,0.08306674801735174,0.9159332558925881,8.73132290200551,0.5714129074549026
2015-10-23,1.2615712296862278,0.08297429439517828,0.9160256959400122,8.726439311649422,0.5793775077673502
2015-10-26,1.2696575617414003,0.0832235263064693,0.9157764783257292,8.731116552504275,0.5838582411919274
2015-10-27,1.272580410758699,0.08340352297085975,0.9155964856609919,8.71745265748062,0.5788785964457994
2015-10-28,1.277399383822577,0.08353090784262086,0.9154690919471128,8.720262956358553,0.5717608837621758
2015-10-29,1.2784960699574537,0.08359868415473475,0.9154013178468449,8.728656930598314,0.57717519016503
2015-10-30,1.265721544396716,0.08301138545652186,0.9159886173382099,8.761703589306608,0.5731014052513199
2015-11-02,1.2693779879356526,0.08314656903200147,0.915853430794391,8.730430351864575,0.5650291796211885
2015-11-03,1.28062481765859,0.08345166264437512,0.9155483349586458,8.734530065248402,0.5684689703935795
2015-11-04,1.2742723301726577,0.08350366277621783,0.9154963437329099,8.744524119690402,0.5672268769642601
2015-11-05,1.2776141275247648,0.0837561167587694,0.915243891873075,8.742100752212874,0.5632199305108988
2015-11-06,1.2799498624625139,0.0839030372303507,0.9150969572725528,8.744707041812879,0.5653361025411731
2015-11-09,1.2648780118327572,0.08309798252794537,0.915902014039894,8.756888006695078,0.5747093472773004
2015-11-10,1.2605100887454308,0.08307651687800481,0.9159234914315233,8.787413682557526,0.5700291728476686
2015-11-11,1.2590090230697075,0.08317311866433066,0.9158268689083205,8.764172212023535,0.5621319198052541
2015-11-12,1.2572233010705516,0.08318866628438594,0.9158113433861104,8.74814052882774,0.5706000190599169
2015-11-13,1.2480624877105664,0.08279254617780632,0.9162074228947463,8.757389888659748,0.5537891037387745
2015-11-16,1.242276759526692,0.08243093667985305,0.9165690695818931,8.697595772876616,0.565667163644145
2015-11-17,1.2353023535089491,0.0821899829912418,0.9168100263537172,8.692223300525248,0.559393798313891
2015-11-18,1.2313420944108073,0.08239011469812126,0.916609888258062,8.782412763875188,0.5545868072509488
2015-11-19,1.2635542956088794,0.08312693550008608,0.9158730652025205,8.80971588172857,0.5444040788237722
2015-11-20,1.2650130338689793,0.08364573226235074,0.9153542689762407,8.788729125483291,0.5473680395063114
2015-11-23,1.261954835309341,0.08353672010819015,0.9154632736785696,8.80906842044498,0.5448630083739565
2015-11-24,1.258417438512015,0.08340957889767422,0.9155904295940557,8.8061764115528,0.5453639193449984
2015-11-25,1.2560481531972572,0.08331907897401632,0.9156809286989771,8.811302261153742,0.5408094750385916
2015-11-26,1.255467457617726,0.08332469878132438,0.9156753085273721,8.811281169259047,0.538168207382779
2015-11-27,1.2563908244664,0.08326661701937839,0.9157333866173831,8.804221037176584,0.5366678313798408
2015-11-30,1.26037347029552,0.0833849372261838,0.9156150554912131,8.791585506257436,0.5380595410608721
2015-12-01,1.2616075116851453,0.08349804152870234,0.9155019516209739,8.791798812018802,0.5423216164803906
2015-12-02,1.2609975676573706,0.0836094456739574,0.9153905471129149,8.79180210247257,0.54309724362412
2015-12-03,1.2597346542915078,0.08348767168735305,0.9155123290485194,8.798060225898023,0.5340450132694152
2015-12-04,1.259494129449217,0.08296182258431156,0.916038177535085,8.810285082227336,0.5239425207069028
2015-12-07,1.2577597311000022,0.0829094993575533,0.9160905161905321,8.765320805123524,0.5308615977107031
2015-12-08,1.2727222514815648,0.08329998975824458,0.9157000069828432,8.786481949571206,0.5291554928948555
2015-12-09,1.2644403436122007,0.08287131991495982,0.9161286775830435,8.78589063481226,0.5301710185022136
2015-12-10,1.2621341603706984,0.08279333736550104,0.9162066645955974,8.793554845950617,0.5288364916137559
2015-12-11,1.2579270031448957,0.08269546423782628,0.9163045355412188,8.794552642241253,0.5285240198668912
2015-12-14,1.2605497201779037,0.08275257082242803,0.9162474280904489,8.835478235759895,0.5243080307538326
2015-12-15,1.2605568943550352,0.08276086702717601,0.9162391318855279,8.835482468864411,0.5243110738289666
2015-12-16,1.2828597129411192,0.08332670246963692,0.9156733120653464,8.869700769628007,0.5375418187073165
2015-12-17,1.2776979935672217,0.08313977978461701,0.9158602291536653,8.848017247553736,0.5310993208615421
2015-12-18,1.2796896127625734,0.08327144135165188,0.9157285513602798,8.878970566535202,0.5330861419659362
2015-12-21,1.2724621922130799,0.0831177453490786,0.9158822761565305,8.86300573287477,0.5260473129602804
2015-12-22,1.278899699825205,0.08332630265556931,0.9156737157216691,8.866543307404115,0.5306890209864745
2015-12-23,1.2731030296129158,0.08311717831658158,0.9158828216446576,8.845550776823234,0.523769327025939
2015-12-28,1.2684205958193677,0.08305982151664397,0.9159401961149272,8.839774490356374,0.5364600716662438
2015-12-29,1.2711816001765053,0.08304843164206387,0.9159515656956931,8.813788724739664,0.5398476050792838
2015-12-30,1.26172817035416,0.0828592783867169,0.9161407181669211,8.830483623267044,0.539682456035198
2016-01-04,1.253244586623896,0.08276792979354507,0.9162320536401604,8.842987902494556,0.5401296979974091
2016-01-05,1.2611572861866194,0.08293300779642249,0.9160669903413339,8.83497174320715,0.5442036870123802
2016-01-06,1.2693234570109593,0.08304577185323202,0.9159542378996233,8.82096377408608,0.5471504136073293
2016-01-07,1.2575363192553355,0.0828184870859305,0.9161815322411857,8.82280558665567,0.5506860357555197
2016-01-08,1.2721967738887099,0.08317927717488303,0.9158207516943009,8.829533153305041,0.5540347274943762
2016-01-11,1.2633623000110186,0.08303386657765635,0.9159661437572568,8.853861890744755,0.54543684193554
2016-01-12,1.258234181784947,0.08288942377327416,0.9161105728625673,8.850483916607402,0.5424975622912915
2016-01-13,1.2531627568983017,0.08280384068651882,0.9161961673306951,8.854729459016896,0.5403550141659473
2016-01-14,1.2516363348070936,0.0828051770964861,0.9161948253407496,8.85482535930396,0.538679157882477
2016-01-15,1.2525067950880018,0.08287724772288883,0.9161227651311348,8.867941944336884,0.5307476383550185
2016-01-18,1.2635463446381359,0.08315670133906675,0.9158432978927235,8.875319711358465,0.5340259092202265
2016-01-19,1.264663347877273,0.08334166736770227,0.9156583337988529,8.911568488626557,0.5265904360602752
2016-01-20,1.2587803306238656,0.0831962413106706,0.915803758900374,8.9057046991783,0.5293307716238327
2016-01-21,1.2694374142677525,0.08371460389401167,0.9152854028287251,8.942070920867675,0.5284770440631702
2016-01-22,1.2713538101791708,0.08397916871738344,0.9150208468412812,8.966076772886156,0.5264661204839318
2016-01-25,1.2734179419646166,0.08415368839569139,0.9148463285366347,8.946942939592503,0.5386218674410356
2016-01-26,1.27173573711115,0.08419865758916519,0.9148013811980544,8.954608519983783,0.5417424067390104
2016-01-27,1.2593794681484514,0.08343772187783412,0.9155622877420211,8.866601533793618,0.539947101484402
2016-01-28,1.2291581576331796,0.08335607261973177,0.91564392922552,9.214271043388592,0.5434322327758018
2016-01-29,1.2769589960761638,0.08464457206555741,0.9143554376015784,9.25463123067876,0.5457104986153021
2016-02-01,1.240324259262335,0.08393378170039303,0.9150662119285355,9.288694799454857,0.5449740565500685
2016-02-02,1.2379926619905512,0.0838645201016075,0.9151354653863938,9.290457564377917,0.5424677055380085
2016-02-03,1.2463044645511427,0.08422724090040036,0.9147727511121108,9.335552120070224,0.5387546602964386
2016-02-04,1.2542163829818276,0.0845393168012103,0.91446068500859,9.335348470884677,0.5421235052304871
2016-02-05,1.2603694665207936,0.08469925061817117,0.914300781509815,9.3356431994549,0.5399920890384641
2016-02-08,1.2576145797899385,0.08454180592532407,0.9144581907465759,9.326644482939143,0.5380450236054286
2016-02-09,1.268229615047818,0.08504970721916735,0.9139502802505026,9.354209854684987,0.5366684360826794
2016-02-10,1.2751192505991757,0.0853196307909206,0.9136803690387079,9.356188655377125,0.531919084090045
2016-02-11,1.2903793735992373,0.0858873010862483,0.9131127108028859,9.397050561764656,0.5359410861033268
2016-02-12,1.299220320294378,0.08634106149063,0.9126589535777968,9.410221485547016,0.537427097148665
2016-02-15,1.3056404306540446,0.08662458148978844,0.9123754101244168,9.454624331991457,0.5385173400865945
2016-02-16,1.305639087880607,0.08661656757427608,0.9123834240409356,9.454624881307863,0.5385146301256569
2016-02-17,1.3008032777518264,0.08638306451969116,0.912616938356492,9.412835743063699,0.5331442162376449
2016-02-18,1.310900064806514,0.08667188197182997,0.912328124962967,9.442120311885752,0.5321499102162168
2016-02-19,1.3017831970378961,0.08648120744478936,0.9125188248984659,9.444157272385212,0.5297208397662921
2016-02-22,1.3006196318534153,0.0864091373970733,0.9125908646477996,9.450347929764897,0.5277359757517889
2016-02-23,1.3006172771961668,0.0864171628534094,0.9125828391905577,9.45035130477362,0.5277455513579332
2016-02-24,1.300613464857182,0.08641019439943515,0.9125898076479536,9.45035640872472,0.5277525093973916
2016-02-25,1.2961748398021016,0.08644057133448847,0.9125594397655354,9.508047475650097,0.5292468643200318
2016-02-26,1.2969527926712288,0.08651526248690765,0.9124847219800102,9.522042300912622,0.531077842394535
2016-02-29,1.2985968912531196,0.08661605073574616,0.912383943766165,9.521514375058842,0.5356274434755238
2016-03-01,1.300249419076613,0.0866544281449564,0.9123455636686345,9.50984581907001,0.5375585561484788
2016-03-02,1.300116141296835,0.08667119269402551,0.9123288100644058,9.479016618228362,0.5327545912081635
2016-03-03,1.2994055853867787,0.08661661745912036,0.9123834054385184,9.500679649075915,0.5338663465884932
2016-03-04,1.2932093883327473,0.08652329973088647,0.9124767110609929,9.498304594838197,0.5383669433282006
2016-03-07,1.296917626505691,0.08667098657352612,0.9123290223125613,9.474254857780048,0.540746273294918
2016-03-08,1.2993727945121685,0.08678169740590541,0.912218317147185,9.450855437499369,0.5443701419814623
2016-03-09,1.2998749891654744,0.08666177017960286,0.9123382451450682,9.42148096234024,0.5423652606114148
2016-03-10,1.2994385532906212,0.0868436250320442,0.9121563817527041,9.430622523911966,0.5482001899838944
2016-03-11,1.307469351599092,0.08703290250151073,0.9119670984054413,9.454043603012826,0.5485487483763569
2016-03-14,1.2853371047631157,0.08622263259081589,0.9127773596940294,9.421426128577012,0.5473680038005752
2016-03-15,1.2845779908489907,0.0861826700484498,0.9128173225370441,9.421864783606184,0.5469436925524873
2016-03-16,1.2862422226033734,0.086301126917893,0.9126988780987992,9.427360756716249,0.5478426271789373
2016-03-17,1.2870277847873282,0.08637160023585012,0.9126284344740645,9.440767279581179,0.5472966688513285
2016-03-18,1.291209758386578,0.08652227953230852,0.9124777246110458,9.406887478605778,0.55031129310099
2016-03-21,1.2906545151648576,0.0864613131139969,0.9125387019590863,9.402715630708453,0.5483523090156585
2016-03-22,1.2975761227821352,0.08671322779610446,0.912286797185037,9.356037886253624,0.552942274300845
2016-03-23,1.2989021407817716,0.08662011880242161,0.9123798945776695,9.320930555233357,0.5495608207274131
2016-03-24,1.3024480260603142,0.08678384961257624,0.9122161937389093,9.327284671442577,0.5457924045038557
2016-03-29,1.3043038135241447,0.08696090741176282,0.9120390805056036,9.350542420541082,0.5432587700415348
2016-03-30,1.309206564216638,0.08717988964510119,0.9118201026629774,9.348582770808651,0.5416400455395941
2016-03-31,1.3168258221302613,0.08740128566031195,0.9115987319781343,9.305729867290774,0.5382142248941234
2016-04-01,1.3141445215966339,0.08729706233305415,0.9117029350654293,9.332078465172357,0.5361944306064397
2016-04-04,1.32301684192129,0.08771413790471616,0.9112858613014849,9.332551581000816,0.5361194162323593
2016-04-05,1.3311121694031018,0.0879716773981362,0.9110283155808371,9.291581450403129,0.5389758455703062
2016-04-06,1.3103118412906314,0.08705868878562768,0.9119413264915708,9.311289323656709,0.5401357221663137
2016-04-07,1.320190481855473,0.08751964890886157,0.9114803613146435,9.312103777924696,0.5396598390056783
2016-04-08,1.3146952165523398,0.08734351848417012,0.9116564970365402,9.337652163282826,0.5355511611038025
2016-04-11,1.3101534767592622,0.08712191640451968,0.9118781241238998,9.330676814976268,0.5425186051233413
2016-04-12,1.3090867808972455,0.08699674778083802,0.9120032663925307,9.354708535797824,0.5461523268343903
2016-04-13,1.3234320503500097,0.08766779359570381,0.91133220631731,9.334690528033725,0.5424667354952312
2016-04-14,1.308173901747523,0.086775405985727,0.9122245978093194,9.283203730699421,0.5448543338375653
2016-04-15,1.3043793926831533,0.08659662236396969,0.9124033791544592,9.27840495968032,0.5434585079706251
2016-04-18,1.3029977880927572,0.08655775701484214,0.9124422615971709,9.276184073551299,0.5420530433952566
2016-04-19,1.3017001275803393,0.08649931007788234,0.9125007272543815,9.254242066315589,0.5446873160247714
2016-04-20,1.2999578135155043,0.08642382151774342,0.9125762175365651,9.25170398241764,0.5462634065667001
2016-04-21,1.3006878831866435,0.08645102003524405,0.9125490202728981,9.251850727103575,0.5436600252770466
2016-04-22,1.3108218604172692,0.08665543736999887,0.9123445637185459,9.309069392872884,0.5417880195975643
2016-04-25,1.3198820759760834,0.08721668006404859,0.9117833248844726,9.27105224567048,0.5423949047802351
2016-04-26,1.312952799378719,0.0869820666647621,0.9120179792326562,9.303928435160488,0.5400120402980679
2016-04-27,1.3077340652919331,0.08680422129009434,0.9121957826352179,9.328985397910609,0.5425883694420552
2016-04-28,1.3067608118439806,0.08671853299739472,0.9122814555501435,9.308433540229867,0.5405150324368561
2016-04-29,1.3073695923518038,0.08670606958974718,0.9122939228580583,9.30931160337956,0.5390391757756864
2016-05-02,1.300160028833028,0.08643991730201098,0.9125600725694507,9.347816203232926,0.5345879454933017
2016-05-03,1.2981255145218675,0.0863674676685256,0.9126325444857786,9.345083410739116,0.5359781691356462
2016-05-04,1.2966186804294548,0.08620175669507024,0.9127982481000179,9.344698778551873,0.5291072068330308
2016-05-05,1.3019915433817604,0.08633526781097517,0.9126647411141979,9.367933236860283,0.5251409473036248
2016-05-06,1.300883491310155,0.08635097992335937,0.9126490078871408,9.323041162725064,0.5284926397775895
2016-05-09,1.3041051927398861,0.08637359533162926,0.9126263993707654,9.323078628212254,0.5274851706156346
2016-05-10,1.3016529883766308,0.08635408915385946,0.9126459024504633,9.327667902648042,0.5253675713436434
2016-05-11,1.2985983240884447,0.08627389291271279,0.9127261142007784,9.342405496405213,0.5263154491043329
2016-05-12,1.2966203897608222,0.08624870102716442,0.9127512967207673,9.348974856517705,0.5242607569462815
2016-05-13,1.297939159030847,0.08628344301913249,0.9127165609444957,9.346588460108476,0.5262937699333265
2016-05-17,1.3016755721320912,0.08643499204660676,0.9125650280671466,9.350991233302953,0.5272152267478182
