Date,Omega,Alpha,Beta,Eta,d,Mu
2015-09-28,1.2775195758308089,0.0007864978487397381,0.9327072827652314,0.12615591819133876,10.085522842261826,0.2291489507470812
2015-09-29,1.274578494838353,0.0006897448471660264,0.9328004450649189,0.12617489933716974,10.072960777600004,0.2333076759167069
2015-09-30,1.285706874620238,0.0006593656267096879,0.9326865122741528,0.12634188877214747,10.073187390979468,0.23865042862837224
2015-10-01,1.2791669504612802,0.0006964646708011718,0.9325926538355543,0.12650198327367437,10.065564334080102,0.24236789287070903
2015-10-02,1.279472792203968,0.0006950192212011096,0.9326110440624348,0.12637948109117686,10.054967580255505,0.24573081766972868
2015-10-05,1.2823582497019312,0.0006982261076436051,0.9325983667837802,0.12630628131666144,10.05658783954577,0.2477113321745566
2015-10-06,1.2732006755232501,0.000530357440953624,0.9328084341074059,0.12627912550720918,10.082107667285511,0.2514621717594567
2015-10-07,1.275961414280101,0.000512945422414042,0.9328311765909388,0.12621821633243824,10.08199807039201,0.2491389948261877
2015-10-08,1.2781047141307549,0.0005532550063827017,0.9327648130567002,0.1261856149530014,10.073931340167517,0.25292450977697095
2015-10-09,1.286897340692887,0.0005763655764423723,0.9326724209112532,0.12631261797875634,10.037111468883218,0.24825126613527462
2015-10-12,1.2850911257458846,0.0007021464056461809,0.9325820181982264,0.12618977149296406,10.035079111403787,0.25212309995642
2015-10-13,1.296155724587916,0.0007213415557546426,0.9324554412968882,0.1264100644294575,10.000249344080713,0.24565362741730667
2015-10-14,1.2983526336953313,0.0009924469202544845,0.9322873085249062,0.12626742003855326,9.999880818342184,0.23961370463195564
2015-10-15,1.3036081922235607,0.0010494157241152414,0.9322185450487114,0.12622761803718568,10.019448342817759,0.23642473771926167
2015-10-16,1.306632789311349,0.0010472594589734335,0.9322097213369761,0.1261801711161144,10.037062345602513,0.2358324948339765
2015-10-19,1.3062555021807571,0.0010078480720150348,0.9322737087485743,0.1260631715903091,10.06738088395486,0.23762486057338597
2015-10-20,1.314620594736782,0.0010938378977179764,0.9320921252658402,0.1262220915415884,10.056668601765088,0.23326804382612998
2015-10-21,1.3189591251257868,0.0011524938568858326,0.9319847756278867,0.12627258759679894,10.076649434642752,0.23164548895110834
2015-10-22,1.3259819015173575,0.001267890868735508,0.9317519278767648,0.1264310410302143,10.083231569412986,0.23167174714658287
2015-10-23,1.3222901173525137,0.001249236595408607,0.931781465801808,0.126345550326711,10.080882211597952,0.23937233755736506
2015-10-26,1.3377396019957648,0.001462552127955967,0.9313648177058731,0.12662114788375128,10.085041076224604,0.24257617436818757
2015-10-27,1.3378722234527975,0.0015342869550233342,0.9312025939124106,0.1268642686487374,10.081324157772999,0.23620535497258388
2015-10-28,1.3438214590387705,0.0015835527779546445,0.9310610299092449,0.1270889135199855,10.078514555704698,0.2298110838839304
2015-10-29,1.3431109743364078,0.0016303354413364896,0.930963197756007,0.12713472476986443,10.094976528857057,0.23460134397810156
2015-10-30,1.333177303504629,0.0013945195217983657,0.9315020973835003,0.12657947510616804,10.13754449487148,0.2315178483103932
2015-11-02,1.33816530907582,0.0015021157995044987,0.931326666622046,0.12678630262776547,10.103272219755356,0.22372327596482322
2015-11-03,1.3390537378559078,0.0015581072688130512,0.9312054511717868,0.12685148184227502,10.112258588487292,0.226987872977374
2015-11-04,1.3434256195939698,0.0017264398417678772,0.9309596935832486,0.1269804359209481,10.12776737967563,0.2253555375511306
2015-11-05,1.3483319941656307,0.001905473653348083,0.9306738360258483,0.12721862054927266,10.122760017217857,0.22117664455481117
2015-11-06,1.3486747017447107,0.002008557874226372,0.9304965847001627,0.1273532655347754,10.12178068332812,0.22383666409333783
2015-11-09,1.3303669686453585,0.0016980266174823593,0.9311112100049508,0.126788287732599,10.134837230771325,0.2326439675809753
2015-11-10,1.3249581062790416,0.001717777876559796,0.931212273182682,0.1266104321011183,10.184047153113141,0.22726219872073397
2015-11-11,1.326029161855881,0.0018252928097876094,0.9310135306818381,0.12689954125063477,10.160106356726358,0.22016383166653042
2015-11-12,1.3216031880338774,0.0017683389036980805,0.9309376976059022,0.12712810510696487,10.141649028060458,0.2272226245141408
2015-11-13,1.3134529965322923,0.001648989706728842,0.9314074897904452,0.12671230182691268,10.136561730802974,0.21146340060744828
2015-11-16,1.3031415307963703,0.0011985892209625333,0.9317379297451965,0.12684227641843876,10.090785507710017,0.22265857792040206
2015-11-17,1.3287868899563333,0.0020552028599732544,0.9313555826481102,0.12570238175469584,9.993964821882363,0.22071035053932495
2015-11-18,1.2984786979621907,0.0011662255927247169,0.9320220871390935,0.12625134312046227,10.238578914353907,0.210981306793702
2015-11-19,1.3069999883295196,0.0016807631838236224,0.931624190841128,0.12609320658638362,10.216484192998529,0.20275071104099995
2015-11-20,1.3059035236879617,0.0017873577064284028,0.9315791621823504,0.12591327779257752,10.22289069273089,0.20643739820147858
2015-11-23,1.3077558595702903,0.0017532736521401438,0.9316174301446971,0.12588197700675302,10.264536975907486,0.20411595527911694
2015-11-24,1.307777082136848,0.0017899735270653408,0.9315827620883631,0.12583798281526193,10.2645401227141,0.20410946326641954
2015-11-25,1.3146395330068614,0.0018403573258442807,0.9314776459119237,0.1259397395227321,10.279305545880831,0.19724162966572503
2015-11-26,1.3189308728789795,0.0019258322044622019,0.931351685153293,0.12601375671929874,10.276693100671176,0.19285392524399675
2015-11-27,1.321515938181266,0.001933100071196967,0.931328801215694,0.12609979324478462,10.255523317682743,0.18802299196275532
2015-11-30,1.3220150100415275,0.0020453772380133687,0.9311702093355777,0.12613567580403892,10.219437273961876,0.19400478117833178
2015-12-01,1.3291549139930712,0.002112948128633819,0.9309802064786047,0.1262784877135713,10.231554236305044,0.19730858496596107
2015-12-02,1.328739430319386,0.002248662729742263,0.9307854504766024,0.1263973342418596,10.235159660625085,0.19652356148872505
2015-12-03,1.332796931852187,0.0022411866239720364,0.93079671699469,0.12648093502791097,10.234969465522955,0.18586226869574096
2015-12-04,1.3298519919707963,0.0019092771160278445,0.9312971522835536,0.1262983157191603,10.235795446252467,0.17682935707709002
2015-12-07,1.3240926470288013,0.0019416054405003882,0.9313101317746603,0.12613246859857627,10.183799210445507,0.18734140695331947
2015-12-08,1.3559050809916144,0.0020676694161198316,0.9306663017294438,0.12710982436842316,10.232472984204037,0.18226943043196858
2015-12-09,1.3318825687924887,0.0018305842904700234,0.931121599557195,0.12685561808276521,10.222425082557287,0.18568158703214216
2015-12-10,1.3319310050369124,0.0018331281646533255,0.9311797447198551,0.12667145107420344,10.222426391819296,0.185653388933845
2015-12-11,1.3304770594622408,0.001858137642973601,0.9312381372416144,0.126448654450702,10.22806800129852,0.18573938945836285
2015-12-14,1.3342189569020309,0.0018283613237438342,0.9312071445523935,0.12659568296974616,10.276779868647788,0.18074198864237384
2015-12-15,1.3344374704017503,0.001790544427729718,0.9311735298865561,0.1267702761853895,10.311250739624432,0.18053152321165836
2015-12-16,1.3365097287082206,0.0017083928164902894,0.9309369579185041,0.12751761307183143,10.321394021892052,0.18835827538190955
2015-12-17,1.3366532647156175,0.0016885501861215156,0.9310328337713953,0.12736154614529058,10.321034847325366,0.181870031740178
2015-12-18,1.3366817466972944,0.001673798427872041,0.93099044842053,0.12751312313459265,10.321221691779726,0.18331844336231262
2015-12-21,1.33738459227062,0.0016851480541556058,0.9310025125906918,0.12751093205274744,10.319215775656504,0.17539173008245923
2015-12-22,1.3345471993104632,0.0016522435125018527,0.9309888675269341,0.12764562281987643,10.298428928767127,0.1802270291701767
2015-12-23,1.340719308250789,0.0016685244431409822,0.9309874714943984,0.1276267886812365,10.29186087845862,0.17185889270055052
2015-12-28,1.3267175170287568,0.0016284336381770371,0.9311285436600051,0.12737794617754916,10.255768807779855,0.18622019680012808
2015-12-29,1.3323293983605513,0.0016034244798893657,0.9310312973247613,0.12759579622611453,10.2250666950082,0.18893941944382303
2015-12-30,1.3322732673961273,0.0016077493034252848,0.9310896054336184,0.12740262862955642,10.225088794796573,0.18892311971985154
2016-01-04,1.3227558081247637,0.0016183008339025974,0.9312303623943478,0.12705414491970216,10.266209559229342,0.1897049060097365
2016-01-05,1.3187635209875535,0.0016309351760254182,0.9311844373882862,0.12730172541741452,10.2334555279933,0.1947393304424039
2016-01-06,1.3269349624623688,0.0016362781519203885,0.9310600706603525,0.127490040286143,10.226777224226165,0.19678859088060266
2016-01-07,1.3150868891485348,0.0016168449242613453,0.9312263686641951,0.12720922960186085,10.212815134633352,0.20096216413251491
2016-01-08,1.323945913541526,0.001656890815499215,0.9309854995329633,0.12762612153651284,10.216562478748243,0.20314636038375844
2016-01-11,1.320679086850882,0.0016393628496595802,0.9310708480463775,0.12755314485863703,10.247503549310863,0.19599498679845934
2016-01-12,1.3177881830199596,0.0016376219689156867,0.9312181490812039,0.12719699589046948,10.259999408766173,0.1936746935219091
2016-01-13,1.3176052938929395,0.0016604559410526606,0.9312556363611537,0.12704867616148516,10.261098382332625,0.19214142851808505
2016-01-14,1.3173358237177744,0.001684087530564794,0.9313001413316573,0.12686302498460844,10.266670355011762,0.19059108344540246
2016-01-15,1.3212671676663739,0.001693615396246982,0.9312171353742084,0.12711068894125707,10.273590296544633,0.18360254978873505
2016-01-18,1.3236868182673875,0.001619096852829102,0.9310718424394138,0.12766580109878528,10.3055324807451,0.18326521595378398
2016-01-19,1.3303228143188697,0.0016552754251561981,0.9308782501963541,0.12809829187807367,10.326337524795907,0.17618654083989257
2016-01-20,1.3243900802302395,0.0016568014405447466,0.9310291737670333,0.12770746038844408,10.333723568804267,0.17859619790538947
2016-01-21,1.331439965746701,0.0016709347038145609,0.9306597513316086,0.1286079331312543,10.37799309093112,0.17514400978329064
2016-01-22,1.3320582845078475,0.0017517927116946954,0.9305525082607776,0.12870572026322596,10.387267666727992,0.17272542135887314
2016-01-25,1.32759465565973,0.0017634794301432954,0.9304820902613176,0.1288063294903787,10.366689944236876,0.18147284192046234
2016-01-26,1.322770749870932,0.0017500911633796853,0.9305344269671304,0.1287679101275312,10.330260735101458,0.18581547001186677
2016-01-27,1.310049152397976,0.00150487530945704,0.9312397896945163,0.12784827980681515,10.161668821327144,0.18736003922098748
2016-01-28,1.3066556250193175,0.0017739909721201659,0.9311433292947464,0.12695825163025748,10.651909587363788,0.18918386854089256
2016-01-29,1.3372838677637304,0.0023161561171400726,0.9298642409633848,0.12899850568994156,10.70963659804465,0.1879429876503609
2016-02-01,1.3234858788355712,0.0019592920138179395,0.9302580622140291,0.1286296162075559,10.712142255736609,0.18672655351964204
2016-02-02,1.3226461144529944,0.0019266792313648118,0.9303731679215156,0.12841566040098362,10.712105537716091,0.18517646096976084
2016-02-03,1.3251281703338635,0.0019189110225036547,0.9302568171978838,0.12878827166469106,10.761862990629423,0.18110589188128792
2016-02-04,1.3262257591302837,0.0019194056508651607,0.9301438948741274,0.12907912936346932,10.761823155403098,0.18200514862474845
2016-02-05,1.3244572717737129,0.0018603158588016177,0.9302304960258686,0.12914899742311647,10.761549159040852,0.18052284862335138
2016-02-08,1.3270223031724322,0.0019805905891502676,0.93012925605956,0.12900447284111247,10.756827325002687,0.17946355572155837
2016-02-09,1.3308019931026924,0.001973688096729556,0.9298916409401508,0.12970546416681158,10.78582300698734,0.17603043017600917
2016-02-10,1.3340366995759614,0.0019965376645271725,0.9297982291667776,0.1299425844852808,10.781070070386097,0.1716871690762775
2016-02-11,1.3362418431749592,0.0020997815355178443,0.9295294878743853,0.1303807569101917,10.809801146131585,0.17325922380720474
2016-02-12,1.3392294620954723,0.0021862818944818102,0.9292524861584595,0.1309294287715284,10.810098087207738,0.17341084934098303
2016-02-15,1.3414865046749043,0.002207266137352784,0.9291136742935846,0.1312214192226111,10.867447596361858,0.17318497800405888
2016-02-16,1.3411735338102935,0.002219140375796214,0.9291294710487217,0.13111854609722107,10.880541264636646,0.1723169378576154
2016-02-17,1.3412635499518692,0.002129084993084076,0.9293008535296844,0.130930912492634,10.827344226025483,0.16938298289288528
2016-02-18,1.3404966699448104,0.0022694479640867024,0.9292498011438712,0.1307492805499201,10.855181073142502,0.16914585069431348
2016-02-19,1.3413735493618406,0.002242882018645978,0.9293016094917386,0.13071237294509935,10.862046957493416,0.16571962832112913
2016-02-22,1.3414164889137314,0.002212369929503738,0.9293972645640103,0.13050965314998855,10.884205767110602,0.16429075563380174
2016-02-23,1.34141692766999,0.0022121427323059132,0.9294028868425612,0.1304993016015073,10.88420717113063,0.1642958075987217
2016-02-24,1.340903698499794,0.002205837531344261,0.9294345609886893,0.13036252247896948,10.944705821453645,0.16495782377285326
2016-02-25,1.3409086017605165,0.002222107403455774,0.9294160854722151,0.13036454175689072,10.94471338509733,0.1649903707772261
2016-02-26,1.3413480408954752,0.002243203491334173,0.9294025843421468,0.13026620479631934,10.98741113174221,0.1668457426400562
2016-02-29,1.339185773977552,0.0022810691099105045,0.9293607426291087,0.13024343383406434,10.983128230811614,0.1714811572387902
2016-03-01,1.3395326415110242,0.002285438013334615,0.9293881827845106,0.13010233747225164,10.974608352464019,0.17357479262948944
2016-03-02,1.3427041780177715,0.0023210295941660897,0.9293624406593559,0.13006391882917745,10.937393217739514,0.1695982879772617
2016-03-03,1.3400704032849293,0.0022230927439647777,0.9294410706009086,0.13010315302689265,10.9848569736914,0.17021936134986745
2016-03-04,1.3424266117991284,0.0022542697147421237,0.9293338502837204,0.13016444152407372,10.9595979182094,0.17450869549546089
2016-03-07,1.3439282582034302,0.002232550915706004,0.9293044051429296,0.13020731336278663,10.924081460737687,0.17694475177062666
2016-03-08,1.3443124927476175,0.002289422481234164,0.9292465198767959,0.13009644249455443,10.915878943746263,0.1818746683427091
2016-03-09,1.341095314186913,0.0020505707954556205,0.9295661451769898,0.1299773791269953,10.852250788895704,0.18034038684590797
