Date,Omega,Alpha,Beta,d,Mu,FSI,VSTOXX
2015-07-06,1.000004675294002e-12,0.08571928650500317,0.910411241524726,8.322709988206219,0.5937621759440074,0.2657939862125607,0.10972607866411098
2015-07-07,1e-12,0.08617365533702842,0.9100540396927326,8.349104133558278,0.5927491933127005,0.2651278174896012,0.10986439224275818
2015-07-08,1.000000000142598e-12,0.08623281029204147,0.9099857692484533,8.380535005191023,0.5915743543975969,0.2652238194673582,0.10993230776937787
2015-07-09,1.000000000006034e-12,0.08607437150458776,0.9101285651030339,8.36118959108466,0.5893617418172847,0.2657545479926946,0.10990615361566773
2015-07-10,1e-12,0.08623169398010669,0.9100391821892748,8.377589370757992,0.5930624449051176,0.26619150904865463,0.10990151972260757
2015-07-13,1.0000038014352956e-12,0.08664275137517352,0.9096712008987977,8.416282466658318,0.5958444099445466,0.2652188080619767,0.11002417666621805
2015-07-14,1e-12,0.08659712550965774,0.9096825759767986,8.43752318223446,0.5975635939736805,0.2649567391962912,0.11000896088030984
2015-07-15,1.0000002776553856e-12,0.08640611403222939,0.909834750074282,8.418550315657901,0.600709238914268,0.26529158533046593,0.10999104626086915
2015-07-16,1.0000024040382315e-12,0.08613689669970093,0.9100450057835984,8.41870099907423,0.6019034818977576,0.2656436558534397,0.10991390954118535
2015-07-17,1.0000022192652267e-12,0.08625883853625975,0.9099066459087435,8.413500000620802,0.5994700422930417,0.26591341897155346,0.11016617791458481
2015-07-20,1.0000024712738133e-12,0.08593268683880538,0.9101604610769914,8.422215105360245,0.5947097368245915,0.26594363581471125,0.11001000572545838
2015-07-21,2.4844513279971406e-06,0.08608193463910373,0.9100430229638738,8.422049589902196,0.5949400925136488,0.2723175962248996,0.11089305414905347
2015-07-22,1.000022005792523e-12,0.08726876213760261,0.9087984411755158,8.406794191295791,0.5961162806060931,0.2746122434869469,0.11286640630605639
2015-07-23,1.0000165608672627e-12,0.08718382464741602,0.9087953873789585,8.405923391041785,0.5958011110966135,0.27755423204249186,0.1133914566386646
2015-07-24,1e-12,0.08711264393260698,0.9087584615652814,8.412819364127907,0.595887494549578,0.2802905990462492,0.11401797397258524
2015-07-27,1e-12,0.08701832554490775,0.9087785175105364,8.425687552218957,0.5939906903814879,0.28185029853942906,0.1143439478144588
2015-07-28,1e-12,0.08671889338774251,0.9091662023636381,8.454227728394732,0.5891159626051916,0.277932342764498,0.11315898718002305
2015-07-29,1.000000000996155e-12,0.08659846160531325,0.9092661928038136,8.471980002085482,0.589567751197649,0.27807514504259145,0.11305154791246252
2015-07-30,1.0000007397783315e-12,0.08664564443232221,0.9091516735137964,8.450492030002751,0.5922516068985971,0.28092671120511525,0.1137546856388247
2015-07-31,1.000004039293574e-12,0.0865960032890489,0.9091526806949828,8.421389040029249,0.598019634446423,0.2839529395015281,0.11427893838665659
2015-08-03,1.0000264209603093e-12,0.08714909713795588,0.9085869549117718,8.443638336767872,0.6042846208968918,0.29078129115743934,0.11578385489099284
2015-08-04,1.000015852308384e-12,0.08798470094671333,0.9076388162508988,8.412463288233523,0.6015912183357227,0.29629322683947373,0.11797433578565449
2015-08-05,1.0000336083693223e-12,0.08766218002912249,0.9079783341446164,8.42732830234355,0.5961020223002638,0.29516212977711576,0.11736344581376443
2015-08-06,1.0000331188066753e-12,0.08753682260701032,0.9080697749493267,8.427322330905163,0.5953174512675298,0.2968580196679735,0.11757315595891461
2015-08-07,1.00003577017363e-12,0.08760561130502285,0.9078828974195986,8.42968649969514,0.5930271443827992,0.30169664181577116,0.1186470267082414
2015-08-10,1.0000363776577868e-12,0.08757143462745395,0.9078771517177454,8.42968702735042,0.5930062342200203,0.3017380837220121,0.11883956782931784
2015-08-11,1.0000328688452291e-12,0.087511543516351,0.9078444292949431,8.449321337796263,0.5945382790842856,0.3063303616169317,0.11958200685481665
2015-08-12,1.0000341891443593e-12,0.08745614088443286,0.9078726904904092,8.449853454161211,0.5920043979085765,0.30710891585971206,0.11975281238626179
2015-08-13,1e-12,0.08662893528766118,0.9089678188480098,8.453605847664567,0.5853323867205924,0.2972594493830387,0.11676280998209565
2015-08-14,1e-12,0.08653690070999503,0.9089958013450544,8.449106730949278,0.5894708135374965,0.30048021813734793,0.1172919273569994
2015-08-17,1.0000240963106985e-12,0.08653783131663297,0.9089300986541006,8.447380441707427,0.5856731279930921,0.30347109597415295,0.1179368656740292
2015-08-18,1e-12,0.08657129106413695,0.9088105956810563,8.449092675082575,0.5848308516428185,0.30643303287819834,0.11862583727738585
2015-08-19,1.0000033156627363e-12,0.08660115219000357,0.9086962971967633,8.450657737053888,0.585773447452358,0.3086687999711989,0.11920884311274625
2015-08-20,1e-12,0.08652251424199123,0.9087224404358433,8.477270872128974,0.5837763288904956,0.30963000003973984,0.11938132089738923
2015-08-21,1.000000008038501e-12,0.08621677581682814,0.9091530939267719,8.50757254674551,0.5809102360845516,0.30470059634797636,0.11805634749938757
2015-08-24,1e-12,0.08631091353487241,0.9092750109741187,8.499812722642735,0.5756375806982669,0.30063406966919876,0.11709211946250456
2015-08-25,1e-12,0.08711132191581965,0.9087988096661813,8.439268814126931,0.5753982722515333,0.3006613569351581,0.1172371320833162
2015-08-26,1.0000024300195728e-12,0.08817158797545652,0.9078985254253122,8.458105309732185,0.5809899919360206,0.300158140361044,0.11785605375684165
2015-08-27,1e-12,0.08795027066603067,0.9081293605156024,8.424586855128151,0.5746164293344823,0.29932720975874344,0.11750669047561614
2015-08-28,1.000001505211657e-12,0.0878392980559934,0.9082575235342816,8.450675307081186,0.5788248153874507,0.29940908369454505,0.11726671503590913
2015-08-31,1e-12,0.08782557699352947,0.9082249474794111,8.434763880115856,0.5751148256624192,0.2986118889615114,0.11734738155493728
2015-09-01,1e-12,0.08759738151897192,0.9084535861417055,8.39687527734368,0.5803360987699971,0.29830265256860616,0.11708706231052472
2015-09-02,1.000021866012895e-12,0.08732982175589317,0.9088287859143381,8.40259205588081,0.5859171987030997,0.295273942256588,0.11591661195686352
2015-09-03,1.0000229347436725e-12,0.08744511975963386,0.9087025754609175,8.402357009298841,0.5858548990877314,0.29872044959591887,0.11652276604195276
2015-09-04,1e-12,0.08831876252229764,0.9077242149787003,8.367687487865801,0.5869815708073286,0.30656470752522325,0.11914947109955543
2015-09-07,1e-12,0.08840070166069956,0.9076933022916288,8.372681074372142,0.5825441947427455,0.308011591303416,0.11924557250523762
2015-09-08,1e-12,0.08811021231764933,0.9079318310670306,8.360751763523135,0.5837881426884708,0.30995356357222675,0.11936591201492841
2015-09-09,1.0000883597499596e-12,0.08814959771572968,0.9078045681511263,8.365852575554177,0.5849207266815691,0.31380408782686886,0.12025038049042662
2015-09-10,1.0000460035995466e-12,0.08809107784566463,0.9077771393586439,8.339024800034869,0.5811594767975323,0.3184114580120423,0.12117376115073235
2015-09-11,1.0000299498267744e-12,0.0878135721463515,0.9080416479725144,8.359242153797556,0.5771757069822456,0.318759426891991,0.12087425780098535
2015-09-14,1.0000542461212548e-12,0.08803552817968906,0.907703024947537,8.329069894451354,0.5714184230411506,0.32590642485203786,0.12261098824342785
2015-09-15,1.0000563668439634e-12,0.08784249003084219,0.9078755414721817,8.327880993269295,0.5648996104955795,0.3273892817853097,0.12271194770764388
2015-09-16,1.0000588602207848e-12,0.08796821569726412,0.9076618126767373,8.328257916258828,0.5639916788302033,0.3327421379769567,0.1238827525191045
2015-09-17,1.0000017183439549e-12,0.08805957187434997,0.9074219838143718,8.32232366757111,0.5645069733874646,0.339139228581565,0.12534236463188417
2015-09-18,1.0000004720969727e-12,0.08785058093513855,0.9075123783072333,8.32874334836565,0.5644586354869268,0.34331190058575123,0.12603391089583854
2015-09-21,1.000033427958756e-12,0.08728320985738894,0.908188252660387,8.349955964793747,0.5618599616535674,0.3424629974259338,0.12479439871501569
2015-09-22,1.00004280214785e-12,0.08709503720772782,0.9082567106608124,8.35485545982009,0.561178546958061,0.34664534558037674,0.12551514544776804
2015-09-23,1e-12,0.08688954047239841,0.9084971375529763,8.384427785818183,0.5597608203250973,0.3474445599003468,0.1252051783360304
2015-09-24,1e-12,0.08671590520263221,0.9085766342289129,8.389886398459772,0.5559866072121867,0.35092222620088337,0.12579275564072637
2015-09-25,1.0000065771736375e-12,0.08658739448052322,0.9086330411016237,8.378205522690957,0.5492731900237348,0.35463864985772714,0.1264388010339925
2015-09-28,1.0000033850141473e-12,0.08650595447128255,0.9087249251654897,8.41068553959262,0.5516508332979859,0.35652707065059286,0.12645318578052783
2015-09-29,1.0001188797530082e-12,0.08669893081174705,0.9085474309231821,8.394326187010297,0.5553800999542602,0.36082656785722034,0.1272374440616715
2015-09-30,1.0000927933373662e-12,0.08653314600637235,0.9086391726868416,8.39498449580103,0.5597884268790154,0.36451151369032725,0.1277696589668288
2015-10-01,1e-12,0.08673583478814055,0.9083603696501656,8.39796477014457,0.5648303987665079,0.3703146515552727,0.12904704776138592
2015-10-02,1e-12,0.08660367877253065,0.9083775772543797,8.38832736250761,0.567725162282084,0.37506976418747745,0.12995241510258837
2015-10-05,1.0000071563800157e-12,0.08648955938081519,0.9083652878482842,8.391229472629075,0.5697512039379797,0.37989203180072423,0.13089564969870005
2015-10-06,1e-12,0.08635635893302804,0.9085392900638478,8.410290590645358,0.5752386991628679,0.38243457039690426,0.1308652146596489
2015-10-07,1.000021727588461e-12,0.0861907599987864,0.9086025146208279,8.407374752460468,0.5735705977901955,0.38661434339114753,0.13158455928882967
2015-10-08,1.0000028215079488e-12,0.0860887047946774,0.9086104098126568,8.402085598135361,0.5768718232614771,0.39047492952263574,0.13231930008496692
2015-10-09,1.0000098001358077e-12,0.08607971592857806,0.9085152528586533,8.371530395098022,0.5714825023229146,0.39619226250482603,0.133540039922685
2015-10-12,1.0000030848587515e-12,0.08610970679858498,0.90842421936415,8.37069666160383,0.57515027273454,0.40034165786501186,0.13433519179423434
2015-10-13,1.0000310602263918e-12,0.08630595531594705,0.9081012354531478,8.33815067466894,0.5681177329035486,0.4090625987615679,0.13628020114306286
2015-10-14,1.000001617233764e-12,0.08657922629722244,0.9077681959765621,8.345063259998614,0.5608385593962845,0.4165286397713676,0.1377940261447561
2015-10-15,1.0000060176319945e-12,0.08684580663388465,0.9072851544489567,8.345110651481024,0.5565701373934152,0.42791077544842887,0.1404199561488611
2015-10-16,1.0000126213288801e-12,0.08673008732169714,0.9072440009234287,8.354086149740324,0.5567534455191684,0.43527542420085413,0.1417877162710953
2015-10-19,1e-12,0.08650899930733381,0.9073386924316876,8.376913301905438,0.5591602268030856,0.4408064957521736,0.1426879566922014
2015-10-20,1.0000006366201257e-12,0.08648620044143154,0.9071859297430178,8.36923049767022,0.5562136524782855,0.448822161815623,0.14437545307260763
2015-10-21,1.000005594211196e-12,0.08646641779025468,0.9070550194843885,8.383602664418449,0.553575678648453,0.45587485788133386,0.1458232107554194
2015-10-22,1.000006283742915e-12,0.0865653113793213,0.9067838298743122,8.38585464290435,0.5538447173028117,0.4633819168807538,0.14753920430210288
2015-10-23,1.000023983731032e-12,0.08643497985317788,0.9068306453988896,8.38753995978092,0.5612081689746046,0.468471337423994,0.1483583558400353
2015-10-26,1.00000000012691e-12,0.08657371159369558,0.9065356947860426,8.397165568616064,0.5655870747423156,0.47585321449478146,0.1500603065242972
2015-10-27,1e-12,0.08677218359772061,0.9062056974044894,8.384464958513476,0.5611219925396198,0.4821571245438742,0.151634397551931
2015-10-28,1.0000034628299996e-12,0.08682057413759685,0.9060349815710093,8.387871573745262,0.5544652498509186,0.4886523330087911,0.15302236004015476
2015-10-29,1.0000138142241783e-12,0.08686290438382857,0.9058930341818064,8.399825175473016,0.5587424005677726,0.49336707668384205,0.15402763750124576
2015-10-30,1.000000124229506e-12,0.08629286720150135,0.906495362151057,8.429533263871472,0.554652580824775,0.4935783010763253,0.15328725868148235
2015-11-02,1e-12,0.0863834125840419,0.9063138048971907,8.405346958675283,0.5479671401825609,0.4981908959503841,0.1543878395378475
2015-11-03,1.0000190143139667e-12,0.08659236938471608,0.9059204300162839,8.413466792314553,0.5499737650909401,0.5084949739943228,0.15667752276358096
2015-11-04,1.0000120798457247e-12,0.08671170981260548,0.9057510230724819,8.418216994338056,0.5487289139918916,0.5083641640473003,0.15695798943114397
2015-11-05,1e-12,0.08688406917544196,0.9054871908984629,8.417039435792237,0.5455486768304806,0.5118049505740958,0.15790126678135247
2015-11-06,1.000001470265142e-12,0.08696983921817246,0.9053362273221717,8.425013082118296,0.5461631745907471,0.5144983050478013,0.1585622500010183
2015-11-09,1.0000071760228798e-12,0.08626557619764899,0.9061889624855326,8.427796368973572,0.5551801501036202,0.511380568697979,0.15693894457152324
2015-11-10,1.000021595016366e-12,0.08624723978052956,0.9062166407944897,8.46153397996404,0.551286892555433,0.5092571630091434,0.1565490603317968
2015-11-11,1e-12,0.08629345284710849,0.9062247758848844,8.440305752544557,0.5448118759324556,0.5051801314770952,0.15585582860950778
2015-11-12,1e-12,0.08625484895323117,0.906270591189732,8.437001589995964,0.5511454346536226,0.5031643184257013,0.15543025838364216
2015-11-13,1.0000074772499713e-12,0.08604587885109802,0.9067185157887986,8.424567228125808,0.5372039966432328,0.49472805489268096,0.1533747986465934
2015-11-16,1.0000022013606558e-12,0.08568748272853158,0.9071299199918187,8.376930872637002,0.5460381625359054,0.4923603555326533,0.1524534662800133
2015-11-17,1e-12,0.08553192981580462,0.9072650461508219,8.37759597126995,0.5416195965604659,0.490993220669966,0.15213749545130836
2015-11-18,1e-12,0.08583311929752269,0.9069413587825593,8.427076203189797,0.5372592867624982,0.4908150183512519,0.15251175925042082
2015-11-19,1e-12,0.08625377915192353,0.9066041441966682,8.438157174076999,0.5285372957522745,0.49561190837493013,0.15322565387320639
2015-11-20,1.0000000058413098e-12,0.08730338224120993,0.905418661616757,8.415291002967633,0.5302617713700202,0.5070814116548501,0.15661908613284045
2015-11-23,1e-12,0.08720085634680064,0.9054202727958822,8.433397924892361,0.5275735174536181,0.5121903406676499,0.1575493247747375
2015-11-24,1.0000040367810812e-12,0.08698039908430727,0.905540276674866,8.438617377570084,0.528062489566385,0.5153353491846427,0.15800404301170942
2015-11-25,1.000008042121152e-12,0.08679874299992263,0.905636324421648,8.443612155155073,0.5236870408332785,0.5183322167727036,0.15847324203706045
2015-11-26,1.0000061640893596e-12,0.08669856292899436,0.9056446300284609,8.445131470206258,0.5211796122943717,0.5214360126695787,0.1590472943259195
2015-11-27,1.0000030240734379e-12,0.08658505686653613,0.9057077183319946,8.445361454995501,0.5192317404281374,0.5245538528267095,0.15951739930227726
2015-11-30,1e-12,0.08664034193183608,0.9055892201693037,8.43381397940931,0.5204448023783792,0.5289108563705345,0.16033317713115763
2015-12-01,1.0000026753003006e-12,0.08673786776854342,0.9054197546907907,8.435435506102229,0.5243546860783717,0.5327436474847915,0.16114254480864745
2015-12-02,1e-12,0.08680433176466085,0.9052891374604473,8.437752614458553,0.5248981959805158,0.5348804063560861,0.16163041836343173
2015-12-03,1e-12,0.08664702487917592,0.9053716940470259,8.444898034737076,0.5166090011195793,0.5385438538245765,0.16227055873796814
2015-12-04,1.000008523128132e-12,0.08620330232045015,0.9056881211011051,8.454329997636968,0.5065670517922213,0.5498955926581676,0.16410723834050864
2015-12-07,1.000010612592292e-12,0.08616433057722685,0.9057250296201805,8.41131202408503,0.5122157897430754,0.5515775581783329,0.16430056897943873
2015-12-08,1e-12,0.08641725282048807,0.9053208686035082,8.431026429313889,0.5111658262943163,0.5621275323237165,0.16648131980535763
2015-12-09,6.243089112487235e-05,0.0863389374771894,0.9053776095846239,8.430266010961075,0.5109515720084455,0.5681762628308284,0.16759041152461415
2015-12-10,1.000000002779379e-12,0.08614440795573297,0.9054686357496298,8.432431598150558,0.5098867069973655,0.5720391247862872,0.16821942222086456
2015-12-11,1.0000004703853646e-12,0.08598566936911567,0.9055526715718134,8.440649966320334,0.5094231553549363,0.5742243270736624,0.16852630875985306
2015-12-14,1.0000023787015265e-12,0.08600074929226392,0.9054203178564693,8.477109772069909,0.5052926813700774,0.5812133258296504,0.16996288168869425
2015-12-15,1.0000000027804608e-12,0.08612235232944584,0.9052231638152626,8.504794151632867,0.5048729059700278,0.5872621852399833,0.17128029110155102
2015-12-16,1.000000719745631e-12,0.086721209291558,0.9045930275526,8.496480970094257,0.5167385874923471,0.5997354987978726,0.1740478910223865
2015-12-17,1.0000049769225275e-12,0.08645849594047014,0.9048276464051325,8.48171610785783,0.5114911692617968,0.5993672663122057,0.1737876038074866
2015-12-18,1.0000056638304599e-12,0.08655705488493606,0.9047289833078536,8.481741195775,0.51152343377996,0.5993847013670501,0.1740754954159641
2015-12-21,1.000000500137116e-12,0.086423838334062,0.9048442205934953,8.500583749275128,0.5061167598555365,0.5982686317238629,0.17363262826703724
2015-12-22,1.0000066227286099e-12,0.08661671760792419,0.9046387686946037,8.505327197884068,0.5086468137795619,0.601732705644021,0.17438925002456304
2015-12-23,1.0000019719334933e-12,0.0864312023894499,0.9047974845753374,8.494957478015726,0.5033669890713744,0.6009930463570835,0.17417849032757177
2015-12-28,1e-12,0.08648547135424389,0.9048291175371544,8.480467370768586,0.5141571661548899,0.5981414088677439,0.17356027441952304
2015-12-29,1.000000335013891e-12,0.0864802005208788,0.904756533549478,8.46411742984911,0.517382529159862,0.6030852306688179,0.17454749085328897
2015-12-30,1e-12,0.08640462289281121,0.9048369117945542,8.476351814510782,0.5181866768009303,0.6005393461800634,0.17403562637254502
2016-01-04,1.0000076654916503e-12,0.08631418041566095,0.9049679775121662,8.494395591841265,0.5179386152610403,0.5947305448752842,0.17289006742240495
2016-01-05,1.0000069206738615e-12,0.08654513374772253,0.9049109680126841,8.467689341902396,0.5218225718362011,0.5944261154416662,0.17268813185051698
2016-01-06,1.0000135413270663e-12,0.08656372991468443,0.9046854311327279,8.466678169425078,0.524670774660682,0.6057368698942507,0.17499552996768367
2016-01-07,1e-12,0.08661046226091151,0.904854459212534,8.455941262812027,0.528605137432598,0.5962014004229674,0.17298247060854174
2016-01-08,1.000001112031859e-12,0.0869808880633535,0.9043436956182552,8.46347635822053,0.5318402298714724,0.6088611946778835,0.1757043223024048
2016-01-11,1e-12,0.08701174314114672,0.9043872634720863,8.480048168894195,0.5249107434136361,0.6050168241247194,0.17493433832815491
2016-01-12,1.0000007691870186e-12,0.08684773673199203,0.9044813894238634,8.480147451474885,0.5217927953199688,0.6059410718603936,0.17510535101233046
2016-01-13,1e-12,0.08672646895500911,0.904590555364409,8.4836317056382,0.5193936268181639,0.6039810686115379,0.174740398482537
2016-01-14,1.000000957497612e-12,0.08664873982125611,0.9046131827572148,8.487585162624677,0.5178273090428935,0.6047748539246577,0.17488436024507234
2016-01-15,1.0000021058436406e-12,0.08678828788755774,0.9045191505358151,8.487897909846774,0.5104529267318514,0.6054077903012496,0.17510624522852683
2016-01-18,1.0000012341398507e-12,0.0871518165384013,0.9041713889884645,8.49791877242481,0.5118235797222308,0.6125393665776205,0.17644555405822432
2016-01-19,1e-12,0.08738385395487372,0.9040609311946292,8.525108846281888,0.506222105240785,0.6081068942149178,0.1756328261003042
2016-01-20,1e-12,0.08718063929532673,0.9042672855383391,8.525303487193227,0.5076389659934569,0.6041539215976832,0.17482317476379006
2016-01-21,1e-12,0.08781509131650725,0.9038539236371845,8.54101784520478,0.5074864053256342,0.601632190475287,0.17439729900728387
2016-01-22,1e-12,0.08804863043126786,0.9037756526069959,8.55956438481252,0.5063573731354464,0.5929620045895042,0.17291058909279383
2016-01-25,1.000000245418793e-12,0.08822908369456157,0.9037812421570469,8.54214893305602,0.5164601598737123,0.5849429731459943,0.17130173036107477
2016-01-26,1.0000061514525595e-12,0.08832351149934012,0.9038752940565504,8.538017109541054,0.5201190528500124,0.5769024333333156,0.16959391916138022
2016-01-27,1e-12,0.08769370702597425,0.9044973412369913,8.481504347376108,0.519186152855122,0.5769794540776065,0.16900763149781092
2016-01-28,1.0000024049746575e-12,0.08730757367830685,0.9048676454611163,8.760426914654284,0.5228348131967414,0.5514102330353663,0.1645149814277947
